Name,0.0025,0.0075,0.0125,0.0175,0.0225,0.0275,0.0325,0.0375,0.0425,0.0475,0.0525,0.0575,0.0625,0.0675,0.0725,0.0775,0.0825,0.0875,0.0925,0.0975,0.1025,0.1075,0.1125,0.1175,0.1225,0.1275,0.1325,0.1375,0.1425,0.1475,0.1525,0.1575,0.1625,0.1675,0.1725,0.1775,0.1825,0.1875,0.1925,0.1975,0.2025,0.2075,0.2125,0.2175,0.2225,0.2275,0.2325,0.2375,0.2425,0.2475,0.2525,0.2575,0.2625,0.2675,0.2725,0.2775,0.2825,0.2875,0.2925,0.2975,0.3025,0.3075,0.3125,0.3175,0.3225,0.3275,0.3325,0.3375,0.3425,0.3475,0.3525,0.3575,0.3625,0.3675,0.3725,0.3775,0.3825,0.3875,0.3925,0.3975,0.4025,0.4075,0.4125,0.4175,0.4225,0.4275,0.4325,0.4375,0.4425,0.4475,0.4525,0.4575,0.4625,0.4675,0.4725,0.4775,0.4825,0.4875,0.4925,0.4975
4-Methoxyphenyl ß-D-galactopyranoside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062,0.042,0.1803,0.4587,0.7446,0.9946,1.1079,1.0943,1.0208,0.8603,0.7451,0.6044,0.5132,0.4683,0.5026,0.6057,0.9036,1.3685,1.9642,2.7957,3.6647,4.6572,5.4081,5.6205,5.7147,5.5745,5.1913,4.8718,4.6629,4.5213,4.3566,4.32,4.2824,4.2203,4.1177,4.0289,4.0395,3.9396,3.9373,3.8357,3.6839,3.6728,3.5679,3.551,3.5077,3.4208,3.2916,3.3119,3.2954,3.1946,3.2282,3.1911,3.1525,3.1293,3.1481,3.1236,3.1464,3.0751,3.0431,3.0749,3.1807,3.1436,3.1015,3.217,3.2121,3.3963,3.4395,3.5538
4-Methoxyphenyl ß-D-glucopyranoside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0087,0.0415,0.1625,0.428,0.7251,0.9763,1.0771,1.0819,1.0027,0.8162,0.7044,0.5929,0.5119,0.4426,0.4848,0.6381,0.9127,1.3425,1.9138,2.6889999999999996,3.6584,4.5855,5.3701,5.6431,5.817,5.6063,5.2116,4.9129,4.7289,4.5472,4.4561,4.3491,4.3304,4.3231,4.1866,4.0987,4.0316,3.8747,3.9491,3.7916,3.7186,3.6871,3.6044,3.4969,3.4777,3.4276,3.4273,3.3387,3.2765,3.2837,3.1735,3.1182,3.0588,3.1075,3.1088,3.1192,3.0197,3.1346,3.0593,3.0639,3.0443,3.125,3.1499,3.2144,3.3005,3.4534,3.4338,3.5518
4-Methoxyphenyl α-D-galactopyranoside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.0565,0.1954,0.4461,0.7781,1.0326,1.1179,1.1632,1.0,0.8341,0.7792,0.6178,0.4946,0.4988,0.4452,0.5947,0.84,1.2413,1.8178,2.6414,3.5907,4.5074,5.397,5.6939,5.6786,5.5282,5.239,4.9122,4.6751,4.5583,4.5262,4.4062,4.3034,4.2613,4.2384,4.1587,4.0133,3.9658,3.8158,3.8282,3.8098,3.6178,3.6468,3.5508,3.4763,3.4033,3.3522,3.2572,3.2476,3.2793,3.1797,3.1779,3.0825,3.0963,3.1482,3.0493,3.0864,3.0896,3.1195,3.1119,3.1113,3.1322,3.147,3.3116,3.388,3.3844,3.3508,3.4903
4-Methoxyphenyl α-D-glucopyranoside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.0377,0.1809,0.4356,0.6965,0.9239,1.0145,1.0149,0.8848,0.8111,0.7140000000000001,0.5778,0.4765,0.4414,0.4437,0.6174,0.8501,1.3298,1.9398,2.7083,3.6449,4.5596,5.2766,5.6928,5.7853,5.7166,5.4641,5.0623,4.869,4.7117,4.4801,4.4944,4.2376,4.2875,4.1981,4.1935,3.9729,3.9703,3.9808,3.8368,3.6871,3.6846,3.5059,3.4546,3.3717,3.404,3.3729,3.3023,3.2475,3.2018,3.2372,3.1860000000000004,3.0642,3.1096,3.0549,3.0389,3.0545,3.0422,3.0884,3.0621,3.0297,3.1793,3.2043,3.2566,3.3093,3.3246,3.4098,3.5781
4-Bromophenyl ß-D-glucopyranoside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0046,0.0093,0.011000000000000001,0.0204,0.0345,0.0369,0.0579,0.0551,0.068,0.0628,0.0977,0.0939,0.1003,0.162,0.34600000000000003,0.669,0.9882,1.2669,1.3181,1.2779,1.1855,0.9651,0.8228,0.765,0.6352,0.6706,0.7390000000000001,0.8874,1.145,1.4497,1.9196,2.5092,3.0791,3.9085,4.5763,4.9574,4.9686,4.8784,4.5611,4.3854,4.2573,4.2772,4.2146,4.2256,4.2181,4.1735,4.2016,4.1952,4.1478,4.1494,4.1161,3.9064,3.9224,3.8211,3.6863,3.5867,3.5274,3.4709,3.4592,3.3201,3.2786,3.252,3.2199,3.153,3.2071,3.1315,3.1287,3.1247,3.1011,3.1424,3.175,3.1066,3.1121,3.1916,3.2789,3.3443,3.5291,3.5109,3.6392,3.8071
4-Chlorophenyl β-D-glucopyranoside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0039,0.0081,0.0191,0.0215,0.0231,0.0346,0.0457,0.0714,0.1418,0.3322,0.6522,1.0351,1.2614,1.3339,1.2682,1.0817,0.9586,0.7976,0.7424,0.6998,0.7255,0.789,0.9208,1.1472,1.5611,2.0141,2.4833,3.1487,3.9574,4.6751,5.0735,5.1676,4.8916,4.6808,4.6574,4.4577,4.4293,4.4576,4.3907,4.3659,4.2728,4.2555,4.191,4.0872,3.9451,4.0527,3.8591,3.8127,3.6489999999999996,3.714,3.4019,3.4506,3.4622,3.2621,3.3241,3.2698,3.1284,3.0924,3.1385,3.0947,3.0409,3.0712,3.076,3.0635,3.1351,3.1394,3.1543,3.1616,3.2663,3.2436,3.3012,3.4902,3.4707,3.6006,3.7944
4-Fluorophenyl ß-D-glucopyranoside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085,0.0836,0.2562,0.6681,0.9187,1.2414,1.3381,1.2113,1.0329,0.8871,0.6906,0.6028,0.5118,0.517,0.5967,0.7384,0.9909,1.2922,1.847,2.3062,3.0816,3.7979,4.5831,5.0795,5.0977,5.1002,4.7696,4.7475,4.6459,4.5477,4.4334,4.5569999999999995,4.5671,4.3687,4.5096,4.3767,4.3062,4.1391,4.1449,4.001,3.9497,3.8618,3.7652,3.6289999999999996,3.6764,3.4515,3.4794,3.3563,3.293,3.2682,3.2524,3.2507,3.1619,3.1455,3.105,3.1413,3.0834,3.0965,3.0744,3.1017,3.0593,3.2016,3.1034,3.1456,3.242,3.4330000000000003,3.5122,3.5658
4-Hydroxyphenyl ß-D-glucopyranoside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0128,0.0856,0.3255,0.764,1.2851,1.5562,1.6374,1.5811,1.3219,1.0951,0.8975,0.6966,0.5798,0.4651,0.4554,0.5469,0.7323,0.9826,1.421,2.002,2.7963,3.5911,4.5004,5.1082,4.976,5.0259,4.7391,4.5782,4.4814,4.4338,4.2484,4.2686,4.1425,4.2897,4.1,4.0748,4.0298,4.1175,3.9087,3.9937,3.8887,3.8134,3.6922,3.7013,3.6707,3.5766,3.556,3.4771,3.4010000000000002,3.3817,3.2919,3.4546,3.3844,3.2637,3.3092,3.1959,3.2334,3.2235,3.286,3.2544,3.2968,3.2455,3.3062,3.3552,3.2763,3.3761,3.6028,3.6373
4-Methylphenyl ß-D-glucopyranoside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.0412,0.1622,0.4622,0.7857,0.9762,1.1285,1.1328,1.05,0.884,0.7136,0.6097,0.5323,0.4825,0.4867,0.6124,0.9391,1.3682,1.8906,2.6167,3.5199,4.3349,5.3107,5.7274,5.7799,5.7965,5.3194,5.1462,4.8156,4.6933,4.6015,4.5881,4.4525,4.3619,4.2271,4.2381,4.1742,4.0981,4.0127,3.9175,3.7229,3.6858,3.636,3.4896,3.431,3.3986,3.2541,3.2466,3.178,3.1103,3.1238,2.9982,3.0436,2.9917,2.9662,2.9919,3.0639999999999996,3.0647,2.9566,2.9659,3.0324,2.9966,3.1123,3.1121,3.1582,3.3534,3.4095,3.5118
